Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784542150,98,,Aggregated,246.100000,246.100000,49,260,330,470,2100,2600,3200,4600,18000,19000,20000,15091,15091,49,526.1860984226661,13.443599978927523,20251.087700016797,63.317142667815254
1784542151,99,,Aggregated,247.600000,247.600000,49,260,330,470,2100,2600,3200,4600,18000,19000,20000,15364,15364,49,526.1113874965176,13.443599978927523,20251.087700016797,63.3562874251497
1784542152,100,,Aggregated,250.700000,250.700000,49,260,330,470,2100,2600,3200,4600,18000,19000,20000,15641,15641,49,525.7359645928356,13.443599978927523,20251.087700016797,63.39895147369094
1784542153,100,,Aggregated,254.800000,254.800000,49,260,330,480,2100,2600,3200,4600,18000,20000,21000,15921,15921,49,527.9236824129264,13.443599978927523,21308.934600034263,63.40305257207462
1784542154,100,,Aggregated,249.300000,249.300000,49,260,330,470,2100,2600,3200,4600,18000,20000,21000,16120,16120,49,526.4814696337309,13.443599978927523,21308.934600034263,63.41588089330025
1784542155,100,,Aggregated,253.100000,253.100000,49,260,330,480,2100,2600,3200,4600,18000,20000,21000,16359,16359,49,527.9434824925472,13.443599978927523,21308.934600034263,63.43706828045724
1784542156,100,,Aggregated,257.700000,257.700000,49,260,330,480,2100,2600,3200,4600,18000,20000,21000,16647,16647,49,527.0177037180865,13.443599978927523,21308.934600034263,63.454195951222445
1784542158,100,,Aggregated,251.000000,251.000000,49,260,330,480,2100,2600,3200,4600,18000,20000,21000,16835,16835,49,528.7929119331852,13.443599978927523,21308.934600034263,63.46611226611227
1784542159,100,,Aggregated,249.300000,249.300000,49,260,330,480,2100,2600,3200,4600,18000,20000,21000,17170,17170,49,527.9571848046135,13.138700043782592,21308.934600034263,63.50465928945836
1784542160,100,,Aggregated,249.300000,249.300000,49,260,330,480,2100,2600,3200,4600,18000,20000,21000,17456,17456,49,529.3330506929096,13.138700043782592,21308.934600034263,63.52761228230981
1784542161,100,,Aggregated,257.200000,257.200000,49,260,330,480,2100,2600,3200,4600,18000,20000,21000,17654,17654,49,528.917126531962,13.138700043782592,21308.934600034263,63.54225671235981
